,fire_size,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont
3332,1.0,17.36321731,19.12250996,18.68414097,23.0691774,2.711571025,2.420318725,2.359030837,2.607135778,70.29297459,73.97476341,69.58333333,76.44126074,255.2,48.2,42.2,126.1
3333,1.0,21.24166667,20.22666667,19.6827381,27.34583333,3.864305556,4.260833333,3.605357143,3.451944444,49.47916667,48.25555556,54.23214286,43.27916667,67.2,67.2,67.2,0.9
3334,2.0,11.36343558,8.041388175,4.432240437,9.193248175,2.697055215,2.775064267,1.820765027,2.369708029,62.06993865,59.0848329,61.44262295,67.49149338,26.4,17.6,7.9,22.1
3335,3.0,5.488825215,4.635892514,7.200947867000001,3.760780669,2.225787966,2.466602687,2.7507109,2.328159851,76.19450317,72.16666667,68.4354067,79.1718908,79.3,38.7,20.9,69.1
3336,2.0,28.66555608,27.13491012,24.31525773,20.29091356,2.930971375,3.063954588,3.300618557,3.957563851,51.08728297,52.79470199,58.16082474,66.30353635,105.0,105.0,103.2,108.4
3337,1.0,13.75420875,15.84666667,19.52173913,18.79584352,2.898316498,3.116222222,3.014130435,2.343887531,58.49381327,58.90625,55.25543478,60.07833537,44.1,32.6,3.6,20.9
3338,0.79,10.10488372,9.842372881000001,12.70277778,13.60891304,3.417093023,3.463680387,3.149444444,2.883314794,69.1870229,75.0129199,68.25698324,69.55380895,93.0,30.0,0.5,55.1
3339,1.8,10.70447284,15.99288256,14.20408163,15.18740849,4.145846645,3.313879004,3.389115646,3.346108664,61.06839187,62.53435115,60.92248062,72.73180077,92.1,50.0,49.5,154.1
3340,3.0,7.380925508,6.655741627,7.783783784,12.21149033,2.8382618510000004,2.824162679,2.955135135,2.730716724,62.72727273,60.77692308,58.375,65.09740260000001,93.6,22.1,11.7,83.4
3341,4.9,4.579181708999999,3.583058824,3.214583333,10.53887665,2.487966306,2.612705882,2.60625,2.179515419,64.24424552,64.01222494,61.47752809,71.91697192,52.4,22.9,11.5,85.3
3342,300.0,9.8238041,5.093333333,0.27735849100000004,0.528998073,2.222705314,2.6924829160000003,2.823684211,2.8459033610000004,64.75251256,71.78378378,64.89893617,76.07821229,30.3,24.4,1.6,115.5
3343,1.0,15.43727175,16.34300254,16.8390625,17.83380817,2.475510204,2.267938931,2.241145833,2.200664767,70.11534276,62.94132653,60.65968586,69.16940949,30.6,3.3,3.3,45.2
3344,0.75,-1.235294118,-1.208530806,-0.561497326,2.55878929,2.404705882,2.469194313,2.920855615,2.653971963,73.47385984,69.61204819,65.00537634,67.30997625,37.5,8.2,4.9,25.7
3345,1.0,21.3708559,22.87587549,24.66752577,25.12497286,3.176330076,3.343945312,3.3328125,3.179261672,78.25694444,81.47105788,76.69680851,79.46300448,128.8,123.2,6.9,129.0
3346,18.7,23.88584475,22.37727273,23.5,22.47785788,1.210502283,1.076136364,1.163043478,1.383625129,68.40685714,68.2095672,64.35869565,77.03232759,51.1,12.5,0.3,148.0
3347,30.0,20.83583535,17.7270202,14.69637306,17.77198276,2.928989038,2.551392405,3.157291667,1.87420765,67.01251739,63.83880597,65.25477707,73.3767313,44.9,28.7,28.7,50.9
3348,5.0,20.01560976,18.77753623,16.93608247,14.015279500000002,2.183292683,2.439855072,2.548969072,3.195652174,70.28167282,73.16019417,72.59375,61.75436409,31.9,14.3,14.0,77.0
3349,6.2,7.812139302999999,6.221995927,5.499543379,7.807973422000001,2.93641791,3.29389002,3.33196347,1.933222591,71.35069075,69.86051502,62.5971564,68.32764505,249.9,196.0,155.0,10.4
3350,1.0,21.51505065,21.98176638,20.91845238,20.65833333,0.459334298,0.47977208,0.526190476,0.320833333,63.10419682,62.21082621,67.67261905,79.20833333,8.8,8.8,7.0,2.5
3351,3.4,11.0866373,12.58166189,14.41717791,15.44921316,4.165932452,3.818911175,3.787116564,4.215593705,57.34150077,58.55521472,68.74829932,66.48837209,34.3,8.6,8.6,48.2
3352,3.0,25.85643863,25.55828678,26.2040724,23.52306034,2.269617706,1.766480447,2.162443439,2.495797414,79.56632065,80.08656036,76.28865979,76.77156177,71.2,20.0,2.1,47.0
3353,0.7,26.62219101,27.07323944,26.24390244,26.20469799,3.448101266,3.550140845,3.604878049,2.690436242,65.49048316,65.6167147,68.50314465,77.93818182,3.1,1.8,1.8,76.0
3354,2.5,11.38167053,14.17359413,15.00921659,16.44282511,2.922969838,3.468215159,3.144700461,1.806390135,64.01301775,62.09135802,66.4741784,68.66628831,21.1,6.1,5.6,5.6
3355,1.0,1.891978122,5.901075269,7.481893004,10.75580316,4.715041021,4.501075268999999,4.842386831000001,4.240389972,59.94165907,62.66129032,57.17283951,59.64179104,142.2,96.4,8.2,142.0
3356,15.0,16.24962244,18.40095012,18.28604651,22.16236162,5.796871629,5.317102138,5.71744186,4.257810578,67.77802442,66.03623188,53.79069767,59.22017220000001,73.2,25.7,23.4,55.8
3357,10.0,10.5146789,12.18923077,12.0984127,12.8225,3.664183673,4.0055769230000005,3.76468254,4.47125,76.45464248,77.83401639,76.69874477,81.72058824,253.6,166.6,76.2,52.8
3358,1.0,5.567793241,8.075845411,8.065240642000001,13.47224009,5.944378109,6.4610169489999985,7.670967742,5.821436227,70.9375,63.34878049,54.39247312,72.29707602,1.7,1.7,0.9,81.5
3359,4.0,11.76211454,13.41935484,13.68965517,13.85494881,4.431497797,4.363306452,4.16637931,3.742150171,64.45221445,56.57826087,53.98058252,66.25323475,111.3,52.0,24.0,124.5
3360,1.0,10.8570634,10.07551963,9.903349282,14.91364629,4.54349277,4.730946882,4.763157895,4.374563319,66.76582278,61.93530997,53.52317881,70.88902148,69.6,23.3,15.3,0.5
3361,1.0,12.82940594,16.67782705,14.53694779,13.58408881,2.476039604,1.858758315,1.661044177,2.145185185,65.10802775,53.62527716,61.51004016,70.31564246,126.4,22.2,21.4,119.8
3362,1.0,14.70365535,14.86363636,16.66346154,19.51201923,3.610052219,3.818686869,3.850961538,3.742668269,64.81181959999999,60.74404762,65.64814815,63.32599725,78.5,70.8,59.7,37.9
3363,2.0,7.550739957999999,9.17535545,6.736842105,9.447779112000001,1.971534392,2.134916865,2.203827751,2.730132053,75.41917024,70.44931507,75.91176471,65.46071904,38.2,12.3,3.0,51.4
3364,1.0,20.52903226,19.71317829,20.35675676,21.78813559,3.740774194,4.204392765,5.396216216,5.036440678,72.57557252,70.48424069,70.35632184,69.06772334,52.4,45.5,45.2,15.6
3365,1.0,21.37157895,23.03218884,26.03888889,25.25110132,1.746315789,1.622103004,2.418888889,1.935352423,70.67243675,69.49283668,66.75,78.21258907,54.7,22.2,2.8,134.4
3366,1.0,6.27973713,7.586892177999999,11.01525424,9.389814815,3.245274725,3.315319149,4.246327684,3.446064815,71.68978102,74.7037037,61.41242938,66.64099526,42.4,34.2,4.6,16.3
3367,40.0,-0.8916349809999999,0.372659176,-4.273833671,8.2141527,5.800666667000001,6.012851782,6.65862069,5.143822844,77.57501206,75.96398104,71.17311609,58.60354478,21.2,21.2,9.2,13.5
3368,2.0,26.79961464,26.56170213,27.4017094,25.9443299,2.545472062,2.456595745,2.353846154,2.399381443,71.0513834,66.11914894,69.41880342,65.10752688,132.6,30.2,13.7,22.7
3369,1.0,4.906357759,5.876694915,5.989617486,10.19834395,2.66875,3.158262712,4.028961749,2.904968153,73.82182628,73.27571116,63.73770492,54.83269476,45.6,31.8,1.9,7.1
3370,1.0,15.51043115,17.34818942,17.5508982,19.54166667,2.9706536860000003,2.8529247910000004,3.2203592810000004,2.529166667,68.87605634,68.76685393,74.2804878,60.79166667,217.2,119.4,88.8,0.6
3371,8.0,26.23904382,25.98885794,25.15909091,25.21936275,2.708909574,2.679050279,2.758522727,4.196936275,78.09225092,77.07664234,75.77235772,77.32024169,69.0,4.1,4.1,236.6
3372,32.0,27.50518672,27.94193548,28.22065728,26.18208661,2.907365145,2.926021505,3.331455399,3.217027559,75.44942649,73.20645161,72.77464789,80.69788183,98.7,2.5,2.2,259.4
3373,8.0,18.81004902,20.53232759,23.05263158,20.81242938,2.53370098,2.455818966,2.030143541,3.21220339,67.08196721,72.11049724,67.96078431,67.98179454,37.2,36.6,15.5,54.4
3374,2.0,6.67973138,6.801007557,8.592397661,13.82645688,4.861689106,4.186397985,3.977192982,4.656643357,69.40869565,66.7974359,55.88304094,67.79028436,23.4,7.9,1.3,38.0
3375,2.0,11.33116343,11.44944751,10.28511905,19.16405405,4.437396122,4.017679558,4.2184523810000005,4.166170501,59.04172462,59.21727019,52.10119048,63.36158192,61.1,46.6,14.3,43.0
3376,200.0,2.572687225,4.360041408,7.812060302000001,7.541223671,2.185903084,2.149482402,2.4547738690000003,2.128514056,67.76123348,59.36231884,48.6281407,62.74899598,49.8,18.1,0.8,66.1
3377,1.0,15.16237716,16.24906367,17.08064516,19.54456825,3.13005618,3.0760299630000003,3.033467742,3.2013005110000003,51.99195076,51.60416667,51.11752577,62.85254316,1.6,0.3,0.3,22.1
3378,1.0,9.795208333,12.01309771,11.33548387,13.6122825,1.5170833330000002,1.262370062,0.81733871,1.744524053,70.4298441,73.34545455,72.14423077,74.97679325,107.7,42.4,5.1,131.1
3379,1.0,0.172088637,-1.075685904,0.488612836,9.94598403,2.977735849,3.454399243,3.300414079,2.4743179680000003,54.74243856,50.33396405,48.91511387,57.23098859,13.1,13.1,8.7,31.2
3380,1.0,14.54242003,12.49726776,13.16964286,7.001088435,3.0764705880000003,3.1423398330000003,3.239156627,2.62342216,49.0922619,59.91666667,54.43037975,58.31097561,17.6,17.1,4.8,34.2
3381,1.0,23.45251256,23.30846154,21.65440415,26.21083266,4.623052764,4.037538462,2.657512953,4.138965238,77.36355932,77.15890851,69.18652850000001,73.59410802,31.7,16.6,3.6,18.4
3382,1.0,9.371344537999999,12.77671692,13.41284047,14.49414317,3.5629411760000003,3.475544389,4.0385214010000015,3.172865412,76.01668211,72.85178236,72.51750973,77.97711268,155.3,144.8,121.4,269.6
3383,30.0,14.37117904,13.26571429,11.20731707,18.83700441,3.751970803,4.343839542,4.300613497,2.8516886930000003,72.723229,71.6340694,83.47887324,71.74801902,187.0,106.2,86.9,105.9
3384,1.0,29.16257527,29.79851715,29.52559524,28.71543095,1.192033349,1.055050973,1.049007937,1.749860982,75.35064935,73.30890538,76.08928571,73.64441354,63.5,35.8,32.5,42.7
3385,50.0,24.6772229,22.28875306,20.75990099,18.19888337,3.060123457,3.428571429,3.59009901,1.789788294,68.87632979,66.04864865,71.29378531,65.13421829,22.4,15.9,14.6,29.3
3386,1.0,8.020022247,4.838137472,4.188940092,15.77698574,3.405895439,2.911308204,2.631336406,2.870977597,64.53975364,64.95964126,66.29032258,68.07276507,44.0,25.7,4.1,195.6
3387,1508.6,4.443435583,3.004830918,3.820873786,10.69583333,3.908856089,4.4767554480000005,3.530243902,4.1875,53.89913899,57.11380145,62.89756098,41.05,9.8,4.8,3.8,1.8
3388,2.0,24.97897196,24.99262899,24.69430052,24.71428571,1.734696262,1.609090909,1.419170984,2.02229064,75.80754226,75.77922078,70.39130435,68.12903226,27.7,5.6,1.2,13.0
3389,2.0,15.69194139,16.80407125,14.97471264,18.00214067,3.378510379,3.685496183,2.551149425,3.458715596,59.17857143,58.14503817,53.57471264,70.98072562,26.3,5.7,3.6,85.4
3390,5.0,22.07810321,19.2849162,20.51503006,16.46481481,2.130866511,2.571347785,1.471686747,2.28313253,56.86557377,49.42224317,54.30722892,60.604726600000006,7.9,1.0,1.0,27.5
3391,4.0,27.90527778,27.26333333,28.0452381,26.27510608,2.984166667,3.3627777780000003,4.135714286,2.4942008490000003,68.33100559,68.12222222,69.41666667,66.24710983,13.0,0.3,0.3,24.4
3392,770.0,7.8222947760000014,8.649580615,10.57028112,10.15277778,3.705137786,3.388070829,3.201405622,4.197916667,60.05464736,59.67847158,67.57228916,65.66666667,24.4,19.0,18.0,6.4
3393,70.0,25.40993789,25.81171548,24.24778761,18.912350600000003,4.1668737060000005,4.0079497910000015,4.385840708,3.703206413,45.95606695,42.88235294,48.83035714,53.53752535,14.0,9.0,9.0,18.0
3394,4.0,5.56875,9.765096952999999,10.72366864,12.58919668,3.304178273,4.008864266000002,4.462721893,4.289612188,64.61958042,60.70083102,65.29585799,62.54038997,16.2,2.0,2.0,56.8
3395,10.0,28.35769829,27.97682119,28.5,25.68566775,3.061897356,3.099668874,3.295238095,2.753583062,63.01065719,58.53623188,68.56462585,70.53861789,95.4,62.8,62.8,81.5
3396,50.0,17.37264261,17.13932584,14.61570681,8.974859708,0.7427240979999999,0.81505618,0.843455497,0.909652076,69.68996188,71.83157895,71.75280899,69.25,34.9,34.1,3.3,81.8
3397,136.0,8.208470847000001,10.45973025,9.448780487999999,15.63911525,2.443314917,2.438535645,2.690243902,2.442724098,62.60699865,71.76412776,76.48743719,65.28493151,32.6,31.8,31.0,10.9
3398,1.0,7.67295082,9.825773196,10.46418605,14.48725591,4.436372951,4.002474227,3.961395349,4.099691675,62.60302049999999,60.01931329999999,57.35348837,66.6921466,120.9,21.7,4.0,142.6
3399,10.0,12.74429436,15.04766355,12.98178138,17.99861111,3.217666354,3.565233645,3.659716599,2.697179732,63.75866917,59.30654206,53.98178138,67.56214149,87.7,24.7,13.0,78.4
3400,2.0,12.22852761,12.49846154,12.5308642,10.37834037,2.307668712,1.961230769,1.85,2.27440225,73.10032895,73.35172414,70.84353741,63.66259542,176.6,123.2,12.8,125.6
3401,1.0,24.83972286,24.00969977,24.41611374,19.68364055,2.544919169,1.7886836030000002,2.330805687,1.907834101,72.44194313,74.4842615,76.96172249,73.66388558,154.2,21.1,21.1,19.3
3402,2.0,9.013078001,7.37406015,10.67068273,6.357585138999998,3.066916238,3.198018868,3.552610442,3.3995356039999995,64.06410856,59.5009434,67.91767068,66.72291022,35.6,11.9,1.5,16.0
3403,5.0,21.49152542,23.58986175,22.72727273,20.23861171,4.56970339,4.192165899,4.292424242,3.85010846,70.97155361,66.22897196,66.61068702,63.71875,191.6,40.4,40.4,47.6
3404,1.06,8.254021739,10.60042194,14.22736318,15.95461988,3.181956522,3.470464135,3.401492537,2.683508772,61.97375,64.71358025,65.57731959,64.63027295,57.1,28.7,6.6,42.9
3405,4.0,13.99249883,13.42379182,9.193612774,9.220201053,2.239474918,2.585873606,2.683233533,2.519961704,61.31745283,57.04878049,47.9261477,53.48974487,25.8,19.2,12.0,100.7
3406,5.0,15.74708098,15.88496241,16.70168067,16.48425492,2.119020716,2.039285714,1.973529412,2.2841612,60.20585458,62.60566038,55.67372881,69.46485473,180.8,73.4,1.6,93.6
3407,111.5,18.08721731,19.52267343,19.32650602,19.8410628,2.212782694,2.00642978,1.957028112,1.971980676,73.00803213,79.85288967,79.37190083,65.85489722,100.5,99.0,37.1,29.3
3408,15.0,9.623232323,9.453911205,7.908372093,11.48872651,4.244433198,4.306355932,4.244186047,3.646428571,71.43782654,69.05117271,69.74178404,62.30851064,402.6,128.6,60.6,129.2
3409,1.0,29.10796665,30.0107507,30.33630952,28.37957289,4.039647985,3.596014829,3.266865079,3.712116992,52.05419176,46.3781279,46.97619048,48.11281337,6.7,6.7,6.7,7.4
3410,1.5,28.2678453,29.17904328,28.80576923,26.75661914,2.765303867,2.881093394,3.326923077,2.607026477,65.64451827,63.06378132,66.62019231,68.39340886,1.0,1.0,1.0,193.6
3411,30.0,10.75705045,10.67723577,12.76514286,12.98415094,2.215926893,2.038315217,2.553142857,2.934130982,74.60116448,69.33333333,68.94193548,74.62284197,16.1,6.9,6.9,99.2
3412,1.0,24.26948529,23.5697733,25.40404624,25.20360465,3.773529412,2.965994962,3.100578035,2.6865116280000003,73.46979038,71.60705290000001,64.24855491,78.72641509,33.6,26.7,13.5,112.5
3413,2.0,18.65567901,17.0277628,19.31179775,11.84333333,3.032222222,3.26819407,3.866292135,3.2775555560000003,63.55308642,56.35579515,60.75280899,62.47555556,12.7,2.0,2.0,54.4
3414,1.0,20.16863504,20.63579545,18.39761905,22.20106486,4.169022265,3.727083333,4.528571428999999,3.695643756,62.72124756,67.87332054,69.4940239,66.75315841,170.4,137.0,42.6,194.8
3415,5.0,8.597402597,7.927203065,8.7,9.638640429,3.79788961,4.254789272,4.068333333,4.103577818,79.23790323,70.15322581,68.33628319,64.84756098,145.4,31.8,21.6,191.7
3416,1.0,27.02415459,27.47685185,27.56746032,27.09698376,2.009722222,1.928518519,1.979960317,1.799535963,70.79721550000002,68.11018519,66.69047619,75.78329466,20.6,11.2,1.8,169.9
3417,50.0,11.38694611,8.538837209,5.065420561,19.53155894,5.4557022810000015,5.430769231,5.216431925,5.222208122,58.41791045,64.00715989999999,70.3923445,57.37484117,71.8,39.8,7.6,40.5
3418,3.0,14.29722222,16.823880600000006,20.0,21.02242152,3.131388889,3.014328358,2.739156627,3.3233183860000004,67.04453441,63.44814815,68.63934426,75.60600000000002,90.3,8.6,7.6,67.6
3419,0.7,27.49895954,26.60343348,25.62217195,22.54668803,2.079306358,2.234120172,2.214932127,2.443376068,72.89664804,75.20658683,76.02112676,70.821875,95.3,81.6,40.4,94.6
3420,15.0,8.862593283999999,8.77839851,8.3386,15.04995336,2.484934701,2.720297952,2.0436,2.537546642,66.07555970000001,76.43761639,78.656,69.63462436,4.4,3.6,0.8,18.7
3421,1.0,15.62075,16.66091205,14.56319444,20.1749779,4.03925,4.283061889,4.256944444,3.713628319,69.71059216,71.76547231,73.20833333,67.58990257,333.2,256.8,122.6,170.2
3422,8.0,19.71243731,19.42890909,19.76313131,23.59874082,2.922868606,2.461272727,2.528282828,2.506505771,67.25958379,72.06382979,64.69743589999999,69.52954048,50.3,45.2,8.6,124.3
3423,2.0,6.140426518,6.591473587,8.074751491,11.77242817,3.35475197,3.253197405,3.804771372,3.709823911,77.81995012,70.21408451,73.25248509,65.67276137,75.6,5.4,1.3,43.8
3424,46.0,9.857831325,7.025714286,6.524505929,17.35461847,4.101946247,3.408571429,2.713043478,3.52248996,58.68245125,59.95340502,63.03162055,64.5446281,119.5,69.6,25.4,488.8
3425,3.04,11.81425891,10.26390198,7.756539235,1.399438728,3.690619137,3.75862394,3.3933601610000004,3.350140318,72.92901679,68.89238095,66.89205703,64.19372953,66.7,38.5,0.3,4.6
3426,12.0,28.82357374,29.84522613,29.37208122,24.87918683,3.008719053,3.265829146,3.757360406,3.161374637,64.80627706,57.93969849,57.92385787,69.92628516,5.9,3.6,3.6,81.7
3427,1.0,10.84424132,10.2837037,8.186345382,17.83774704,4.615813528,4.708333333,3.948594378,5.303762376,72.77106227,70.77509294,72.76612903,69.17821782,142.3,79.3,54.8,81.7
3428,1.0,27.25778401,25.55018587,23.63333333,19.47975787,1.230715288,1.43866171,1.189820359,1.195203488,53.13464236,56.02509294,63.25948104,72.02810078,240.4,226.1,163.9,99.9
3429,21.2,10.39301356,11.50386266,14.51111111,15.83737166,3.028586387,2.4517241380000003,2.8198347110000004,2.626391753,72.81927711,71.24827586,77.52803738,73.96645963,121.2,39.2,39.2,33.6
3430,5.66,19.46435453,20.344,22.83035714,23.94793537,2.916988417,2.9336,2.872321429,2.570197487,56.62020202,56.47154472,58.5462963,63.7,38.9,15.8,9.7,67.7
3431,16.0,18.79038855,20.5986637,17.55027933,22.43414634,3.4677914110000003,3.832071269,3.983798883,3.4310104530000003,72.63748290000002,70.40826873,64.98876404,74.50389609999998,11.4,0.9,0.6,14.6
3432,5.0,10.1011655,8.472609099,8.415506958,15.96744186,4.402658582,4.448932219,2.755069583,4.854511628,61.76041179,68.89395349,81.41317365,62.42651163,82.3,31.5,31.5,60.0
3433,32.3,16.52813299,16.22982885,15.87939698,21.216,3.713171355,3.930562347,4.198994975,3.077257143,58.28552279,60.82383420000001,66.89130435,68.11290323,33.9,27.8,17.6,103.0
3434,3.0,28.20631313,30.13968668,29.83461538,29.37619048,2.532996207,3.082722513,2.632417582,3.016311167,61.56131479,59.03403141,59.57142857,62.13550816,42.0,24.9,24.4,70.1
3435,3.0,16.23668993,13.70764331,12.48238095,14.398937300000002,2.7825414360000003,2.337592138,2.92039801,2.355842558,68.4198895,64.37010676,65.20245399,72.72175379,272.2,3.6,3.0,267.8
3436,29.0,12.61778399,10.23771429,11.76447876,15.43659218,1.940037244,1.72,1.352895753,1.64906367,77.92256846,77.9034749,77.82421875,74.85768143,158.2,84.4,33.8,73.7
3437,1.0,25.80667373,26.39117043,26.55422222,26.15812053,2.36154661,2.467967146,2.560888889,1.7340143,71.76184211,74.2025974,78.28415301,77.71234940000002,66.7,66.7,17.1,259.6
3438,30.0,13.59211987,12.39160671,12.00306122,9.637877095,3.5776914539999995,3.163788969,3.380612245,3.661452514,72.54827586,67.98,65.36787565,64.07488479,151.7,13.1,3.1,167.2
3439,4.0,9.770909091,10.79569892,9.778409091,14.86353712,2.8775757580000003,3.529301075,4.061363636,3.015829694,62.74415744,53.43817204,49.26136364,68.76211454,28.2,2.0,0.5,138.9
3440,1.0,26.44016698,25.56787037,26.81746032,26.84904695,1.960853432,1.866388889,1.84484127,2.460669456,63.87430427,60.28796296,67.38095238,72.15760112,7.9,3.3,3.3,29.4
3441,3.0,5.7091172210000005,5.188235294,4.753012048,9.61754386,3.330535456,3.555588235,3.684337349,4.262280702,48.07681159,50.43952802,39.53012048,32.75263158,8.1,5.8,1.0,2.2
3442,5.0,19.61681375,20.19109462,20.66003976,22.77482517,4.359869949,3.901391466,4.3212723660000005,4.006343284,58.45471435,58.71150278,60.0,67.18563433,504.0,492.0,5.8,500.3
3443,3.0,28.35123153,27.90027959,26.45490982,23.99436884,1.863430261,1.842817164,2.096593186,2.2274436090000003,69.07035755,68.89137738,70.02784809999999,68.12627812,21.6,21.6,0.8,61.9
3444,5.0,5.162883721,4.116141002,2.6759920630000003,11.50679157,4.661860465,5.101113173,3.904960317,5.17793911,59.70744186,76.43784787,80.74801587,63.02154567,5.8,5.8,1.5,1.5
3445,1.0,11.50301455,13.86178862,16.69303279,17.66477273,2.877442827,2.383536585,2.648770492,2.754235537,62.60185185,66.87380952,76.84293194,68.64948454,99.2,36.2,27.0,157.4
3446,8.0,14.71224747,14.18790932,12.35265957,17.480297399999998,3.894444444,4.118891688,3.846808511,3.835811648,61.39783491,61.41689373,64.97206704,67.19633508,77.8,58.5,26.7,78.7
3447,2.0,19.51096014,18.45189394,16.90080321,11.94221062,1.367617295,1.463969171,1.745306122,2.194313211,66.23202301,65.27843137,68.54693878,69.13542601,43.8,10.8,8.8,179.0
3448,10.0,26.9126112,26.23141487,25.65139442,27.12465246,2.876806283,1.621822542,1.473904382,2.070468243,73.47127784,74.65745856,74.18706697,71.60553279,19.1,15.2,9.4,34.1
3449,1.0,13.54723061,13.71595092,14.77582418,15.11574973,2.052467271,1.480572597,1.406959707,1.841423948,72.15275995,62.16986301,65.54748603,64.68785311,73.3,11.0,11.0,30.9
3450,0.91,9.838811189,12.55134474,10.45333333,16.07465681,3.80955711,4.136430318,3.328333333,3.257338965,57.88028169,52.49144254,48.83888889,64.5782241,117.2,20.4,0.3,189.7
3451,1.0,4.603782977,6.388510224,8.116089613,10.00389294,2.482021912,2.531091618,2.8187372710000003,3.183398247,62.74087404,63.61208577,54.72912424,58.87843137,62.4,38.6,3.8,42.2
3452,2.0,28.16104589,27.31375969,23.79411765,28.352508,4.764781217,4.155620155,3.715570934,4.498183761,52.92079208,61.1352459,78.16091954,62.24137931,137.0,131.0,131.0,141.4
3453,5.0,24.09334566,23.12527881,22.51451613,16.39558499,3.627272727,3.657835821,3.076612903,3.663555556,65.75650558,67.46816479,64.85483871,62.81879195,195.8,176.0,0.5,144.8
3454,1.0,-2.475641026,-3.232310838,-3.30733945,2.990140845,3.203205128,3.658282209,3.472477064,2.492524377,66.13568376,64.42740286,63.85321101,66.37458194,15.9,11.8,6.7,60.5
3455,10.0,27.40720812,27.93739496,28.9364486,26.32260788,1.820594262,1.706342495,1.647887324,1.941737488,77.8785558,76.46770601,74.17452829999998,79.83797729999998,128.1,41.0,24.0,206.2
3456,1.0,18.13705463,18.36849642,16.48112245,22.02611312,4.441448931,4.297374702,4.27244898,3.380986763,67.97705314,62.72222222,57.48979592,68.00878294,278.0,56.4,13.8,127.6
3457,1.0,4.9532097,4.272873346,3.765432099,10.30284914,2.452829291,2.312476371,2.128806584,2.962120504,58.22444127,53.8147448,59.24691358,56.37552546,41.9,9.4,9.4,85.4
3458,640.0,6.708972571,11.03069767,12.21825397,10.39637546,5.004184099999999,5.089767442,5.570833333,5.231923792,68.63680623,62.89161169,59.80876494,66.30848089,19.6,1.8,1.8,29.0
3459,2.0,18.74262295,18.8557377,18.87735849,23.44311377,1.294745484,1.540131579,1.456603774,1.024750499,70.58869396,67.70220588,72.84946237,65.75698925,165.9,57.7,31.5,4.7
3460,3.0,3.723178808,7.759894459,8.945945946,12.95945946,3.611952191,3.6010610080000003,3.671195652,3.545953361,60.20567376,61.82078853,65.86538462,58.60638298,117.8,28.7,28.7,29.7
3461,2.0,15.08953975,13.40532213,15.36190476,11.7959707,2.080474198,2.0333333330000003,2.036904762,2.065441176,73.19420784,73.58620690000002,81.68382353,70.81702128,7.3,6.1,2.8,9.1
3462,1.0,22.00246002,20.83080808,20.20967742,21.55919395,3.902595628,3.966161616,3.497311828,4.763476071,74.21807747,72.55670103,74.96774194,72.52658885,42.5,39.6,5.3,69.9
3463,5.7,12.73579655,13.23381295,13.83315508,17.96989583,3.371085495,3.03471223,3.348128342,2.9742708330000003,69.50440744,73.26022305,54.31016043,65.11354167,77.6,50.3,10.7,74.5
3464,10.0,14.35036269,14.37128906,16.74817814,17.69478261,3.278482328,2.769863014,3.3829959510000003,3.495159729,65.41962422,66.82874016,70.69635628,69.67151163,86.6,3.0,3.0,244.8
3465,1.25,5.0269886360000005,8.147358665,5.365079365,11.37627433,3.790029183,3.659593023,3.179915433,3.90171184,57.03880983,57.08678756,55.63829787,63.4923913,203.3,203.3,172.7,701.1
3466,20.0,15.4349505,15.47969639,18.29595588,10.67454728,1.845490585,1.95654649,2.064705882,3.212072435,73.06087824,73.60038241,74.87686567,68.67173252,42.9,25.2,13.6,159.2
3467,2.5,13.02124646,16.2722063,13.90625,19.81376038,2.996883853,2.77965616,2.705625,2.707117438,62.0015748,66.15894039999999,59.16216216,66.45791726,60.7,13.6,11.5,42.2
3468,1.0,28.24862104,27.52383838,26.48513514,28.54285714,3.939791667,3.532098765,2.881860465,3.555360825,63.06666667,63.98765432,67.05116279,65.03416149,49.8,24.2,24.2,33.0
3469,4.7,12.37449393,14.11344538,17.92,15.8865402,2.777530364,3.23697479,3.264,2.479945799,60.93216629999999,61.6713615,56.97391304,69.95398773,152.7,14.5,1.8,33.3
3470,11.0,8.540219378,10.15785582,9.990733591,15.86100691,1.843042672,2.127798507,2.2588235290000003,2.273652695,68.74187380000001,66.01529637,67.42399999999999,54.928,191.9,102.9,42.6,111.4
3471,5.0,11.16202414,10.92472119,9.398406375,14.13913448,2.835939708,2.690934844,3.101212121,3.138381448,67.36128121,69.71388102,68.41010101,64.07382868,118.6,47.8,0.3,87.7
3472,1.0,9.805359661,12.32741117,12.475,16.27394958,3.887729196,4.23680203,3.924,3.852268908,74.78487395,75.96129032,79.81410256,58.06505576,242.0,208.0,123.2,128.6
3473,4.0,3.646118721,4.965442765,5.153508772,10.19908467,2.371347032,1.98812095,1.828508772,3.0701373,63.80428135,71.0,74.18229167,66.05935484,84.5,61.4,12.9,31.5
3474,188.0,13.85466795,13.34015905,14.57875,8.275217812000001,1.6856031130000002,1.652304609,2.028991597,1.6664403490000002,64.54580897,60.1746988,61.57563025,66.64563107,96.0,56.5,55.0,145.5
